category,category_id,class_number,comment,post_id,post_name,title,youtube
אלגברה שיעורים,ch-40-algebra-zain,,"נפתור תרגילים בהתאמה עם הכללים שנלמדו בעבר - בכינוס איברים דומים מכנסים את המקדמים המספריים בלבד. אם לפני הסוגריים מופיע סימן +, מתעלמים ממנו ומהסוגריים. אם לפני הסוגריים מופיע סימן -, מעתיקים את כל איברי הביטוי שבתוך הסוגריים בשינוי הסימן.",1237,כיתה-ז-שיעור-38-ביטויים-אלגבריים-עם-מספר,כיתה ז - שיעור 38 - ביטויים אלגבריים עם מספרים מכוונים,http://www.youtube.com/watch?v=OtVxth79JiI
אלגברה שיעורים,ch-40-algebra-zain,,"נלמד על פתרון המשוואה – מציאת הערך של הנעלם שמקיים את שיוויון שני האגפים של המשוואה. ונפתור תרגילים לפי הכללים הבאים: כאשר מוסיפים או מחסרים לשני אגפי המשוואה מספר זהה מתקבלת משוואה שקולה לזו הנתונה. כמו כן נלמד להשתמש בפתרון התרגילים במספרים נגדיים – שני מספרים שסכומם שווה לאפס. כלל נוסף וחשוב הוא: כאשר כופלים או מחלקים את שני אגפי המשוואה במספר זהה, (שונה מאפס) מתקבלת משוואה השקולה למשוואה המקורית. נלמד גם על מספרים הופכיים/הפוכים – מספרים שמכפלתם שווה ל-1. ונפתור תרגילים עם שימוש בכל מה שנלמד בשיעור.",1239,כיתה-ז-שיעור-39-מהי-משוואה-הסבר,כיתה ז - שיעור 39 - מהי משוואה - הסבר,http://www.youtube.com/watch?v=HjGm3TMmQ_0
אלגברה שיעורים,ch-40-algebra-zain,,נפתור שאלות מילוליות עם משוואות פשוטות ונשתמש בכללים שלמדנו.,1243,כיתה-ז-שיעור-40-משוואות-פשוטות-שאלות-מי,כיתה ז - שיעור 40 - משוואות פשוטות - שאלות מילוליות,http://www.youtube.com/watch?v=Leja3Y6WvWg
אלגברה שיעורים,ch-40-algebra-zain,,"נפתור עוד תרגילים עם משוואות בהתאם לכללים: כאשר מחסרים משני אגפי המשוואה מספר זהה, (שונה מאפס) מתקבלת משוואה השקולה למשוואה המקורית. כאשר מחברים לשני אגפי המשוואה מספר זהה,(שונה מאפס) מתקבלת משוואה השקולה למשוואה המקורית.",1245,כיתה-ז-שיעור-41-המשך-תרגילים-עם-משוואות,כיתה ז - שיעור 41 - המשך תרגילים עם משוואות,http://www.youtube.com/watch?v=pDlx-ORyCIQ
אלגברה שיעורים,ch-40-algebra-zain,,נמשיך לפתור שאלות מילוליות עם משוואות,1247,כיתה-ז-שיעור-42-המשך-שאלות-מילוליות-עם-מש,כיתה ז - שיעור 42 - המשך שאלות מילוליות עם משוואות,http://www.youtube.com/watch?v=0tE4F8vLFq4
אלגברה שיעורים,ch-40-algebra-zain,,"נלמד כיצד להמיר יחידות אורך, שטח ונפח",1249,כיתה-ז-שיעור-43-יחידות-אורך-שטח-ונפח,"כיתה ז - שיעור 43 - יחידות אורך, שטח ונפח",http://www.youtube.com/watch?v=SFvOE57iV5E
אלגברה שיעורים,ch-40-algebra-zain,,נלמד כיצד ממירים יחידות משקל וזמן בעזרת תרגילים בנושא.,1251,כיתה-ז-שיעור-44-יחידות-משקל-וזמן,"כיתה ז - שיעור 44 - יחידות משקל, וזמן",http://www.youtube.com/watch?v=mM1xFNY1GgY
אלגברה שיעורים,ch-40-algebra-zain,,"המילה פונקציה מבטאת קשר כלשהו בין שני המשתנים x ו- y.•	הצלחה בלימודים היא פונקציה של הבנת חומר הלימוד. נהוג לסמן פונקציה באותיות קטנות באנגלית. למשל, f, g, h מסמנים: f(x) , g(x), h(x) ומשמעו: הערך של y המתקבל עבור הצבה של x.",1253,כיתה-ז-שיעור-45-פונקציה-הסבר,כיתה ז - שיעור 45 - פונקציה - הסבר,http://www.youtube.com/watch?v=Dc1m3Nu7d7Q
אלגברה שיעורים,ch-40-algebra-zain,,"•	למערכת הצירים יש 2 צירים: ציר אופקי שנקרא ציר x וציר אנכי שנקרא ציר y.  תחשבו על ציר ה x- האופקי, כמו האורך של מלבן או כמו הבסיס של משולש וציר ה- y האנכי, כמו הגובה שלו. •	למערכת הצירים יש 4 רביעים.",1255,כיתה-ז-שיעור-46-מערכת-צירים-הסבר,כיתה ז - שיעור 46 - מערכת צירים - הסבר,http://www.youtube.com/watch?v=1pNpqXupTGY
אלגברה שיעורים,ch-40-algebra-zain,,"נלמד כיצד למקם נקודות על מערכת הצירים. למשל, כדי למצוא את מקומה של הנקודה A שנמצאת ב""כתובת"" 3:2 נעבור 3 יחידות ימינה מנקודת האפס על ציר ה-X ו- 2 יחידות למעלה מנקודת האפס על ציר ה-Y",1263,כיתה-ז-שיעור-47-מערכת-צירים-תרגילים,כיתה ז - שיעור 47 - מערכת צירים - תרגילים,http://www.youtube.com/watch?v=2rdyTS072jc
אלגברה שיעורים,ch-40-algebra-zain,,רישום ערכי ה –x וערכי ה - y  המתאימים של הפונקציה וסימונם כנקודות במערכת הצירים.,1265,כיתה-ז-שיעור-48-גרף-של-פונקציה,כיתה ז - שיעור 48 - גרף של פונקציה,http://www.youtube.com/watch?v=ioCTIoetOWg
גיאומטריה שיעורים,ch-60-geometry-zain,,"נלמד על צורות חופפות – צורות שאפשר להניח אחת על השניה כך שהן תתלכדנה. מלבנים חופפים - שני מלבנים שיש להם שתי צלעות סמוכות השוות אחת לאחת. צלעות סמוכות – שתי צלעות שיש להן קודקוד משותף. מלבן – מרובע שכל זוויותיו ישרות. במלבן – הצלעות הסמוכות מאונכות זו לזו.  צלעות סמוכות – שתי צלעות שיש להן קודקוד משותף. במלבן – הצלעות הנגדיות מקבילות ושוות זו לזו.  צלעות נגדיות - שתי צלעות שאין להן קודקוד משותף. היקף של מלבן – חישוב אורך כל צלעות המלבן, תוך כדי הליכה מסביבו.",1267,כיתה-ז-גיאומטריה-שיעור-01-המלבן,כיתה ז - גיאומטריה - שיעור 01 - המלבן,http://www.youtube.com/watch?v=hFVg62Aa3TA
גיאומטריה שיעורים,ch-60-geometry-zain,,"נלמד על הגדרת הריבוע - מלבן שכל צלעותיו שוות זו לזו. היקף ריבוע שצלעו היא a  יחידות אורך, שווה ל – 4a יחידות אורך.  שטח ריבוע שצלעו היא a  יחידות אורך, שווה ל- ²a יחידות שטח.",1269,כיתה-ז-גיאומטריה-שיעור-02-הריבוע,כיתה ז - גיאומטריה - שיעור 02 - הריבוע,http://www.youtube.com/watch?v=Ti-jSfy3KQY
גיאומטריה שיעורים,ch-60-geometry-zain,,"נלמד כיצד מחשבים נפח תיבה - מכפילים את בסיסה בגובהה. יחידות המידה של הנפח הן למשל: אם מימדי התיבה נתונים בס''מ, נפח התיבה יהיה בסמ''ק.",1271,כיתה-ז-גיאומטריה-שיעור-03-נפח-תיבה,כיתה ז - גיאומטריה - שיעור 03 - נפח תיבה,http://www.youtube.com/watch?v=Iy5agvVhwP4
גיאומטריה שיעורים,ch-60-geometry-zain,,נלמד על שטח הפנים של הקוביה – השטח שרואים מ-6 צדדיה של הקוביה. נפח קוביה – צלע הקוביה בחזקת שלוש. ונפתור תרגילים בנושא.,1273,כיתה-ז-גיאומטריה-שיעור-04-א-נפח-קוביה,כיתה ז - גיאומטריה - שיעור 04 א - נפח קוביה,http://www.youtube.com/watch?v=KlvKpKiBKRA
גיאומטריה שיעורים,ch-60-geometry-zain,,נלמד על חישוב שטח של משולש ישר זווית - חצי מכפלת שני ניצביו. או מחצית שטחו של מלבן שאורכו ורוחבו שווים לשני ניצביו של המשולש. אלכסון המלבן שווה ליתר של משולש ישר זווית.,1275,כיתה-ז-גיאומטריה-שיעור-05-שטח-משולש-ישר,כיתה ז - גיאומטריה - שיעור 05 - שטח משולש ישר זווית,http://www.youtube.com/watch?v=ZCWNyu-tRzQ
גיאומטריה שיעורים,ch-60-geometry-zain,,נלמד שגובה הוא קטע היוצא מקודקוד המשולש ומאונך לצלע שמולו. כמו כן נלמד על תיכון שהוא הקטע המחבר את קודקוד המשולש עם אמצע הצלע שמולו.,1277,כיתה-ז-גיאומטריה-שיעור-06-גובה-ותיכון-ב,כיתה ז - גיאומטריה - שיעור 06 - גובה ותיכון במשולש,http://www.youtube.com/watch?v=XZyQBdb5fcI
גיאומטריה שיעורים,ch-60-geometry-zain,,נלמד שסכום זוויות צמודות שווה ל- 180 מעלות. נסביר מהן זוויות צמודות – שתי זוויות שלהן שוק אחת משותפת וקודקוד משותף. נפתור תרגילים בנושא וכן נלמד על 2 ישרים החותכים זה את זה יוצרים 4 זוויות וכל 2 זוויות שאינן צמודות זו לזו נקראות זוויות קודקודיות. זוויות קודקודיות שוות זו לזו.,1279,כיתה-ז-גיאומטריה-שיעור-07-זוויות-במישור,כיתה ז - גיאומטריה - שיעור 07 - זוויות במישור,http://www.youtube.com/watch?v=VV6D7_ltzW8
גיאומטריה שיעורים,ch-60-geometry-zain,,נפתור תרגיל עם צורה המורכבת מקוביות ונענה על שאלה עם נפח ושטח הפנים של הצורה הנתונה.,2230,כיתה-ז-גיאומטריה-שיעור-04-ב-נפח-צורה-הבנ,כיתה ז - גיאומטריה - שיעור 04 ב - נפח צורה הבנויה מקוביות,http://www.youtube.com/watch?v=D6evwg8RfoI
גיאומטריה שיעורים,ch-60-geometry-zain,,נלמד לפתור תרגילים בנושא המשולש ונשתמש במשפט האומר שסכום הזוויות במשולש שווה ל-180 מעלות. כמו כן נלמד על כך שבמשולש שווה שוקיים שתי זוויות הבסיס שוות. כמו כן במשולש הזה תיכון לבסיס הוא גם גובה וגם חוצה את זווית הראש.,1281,כיתה-ז-גיאומטריה-שיעור-08-זוויות-במשולש,כיתה ז - גיאומטריה - שיעור 08 - זוויות במשולש,http://www.youtube.com/watch?v=ra-PJOFhQ-8
גיאומטריה שיעורים,ch-60-geometry-zain,,נפתור תרגילים בנושא זוויות במשולש. נשתמש בתרגילים במשפטים בנושא זוויות קודקודיות וסמוכות.,1283,כיתה-ז-גיאומטריה-שיעור-09-המשך-זוויות-ב,כיתה ז - גיאומטריה - שיעור 09 - המשך זוויות במשולש,http://www.youtube.com/watch?v=CwIZom3BzDw
גיאומטריה שיעורים,ch-60-geometry-zain,,נפתור תרגילים ונשתמש בכלל - סכום הזוויות במרובע שווה ל - °360 . וכן נשתמש במשפט - זוויות קודקודיות שוות זו לזו.,1285,כיתה-ז-גיאומטריה-שיעור-10-זוויות-במרובע,כיתה ז - גיאומטריה - שיעור 10 - זוויות במרובע,http://www.youtube.com/watch?v=DXLv-6QrZqE
גיאומטריה שיעורים,ch-60-geometry-zain,,"נלמד על שלושת משפטי החפיפה של משולשים. 1. צלע, זווית, צלע. 2. זווית, צלע, זווית.  3. צלע, צלע, צלע.",1288,כיתה-ז-גיאומטריה-שיעור-11-משולשים-חופפי,כיתה ז - גיאומטריה - שיעור 11 - משולשים חופפים,http://www.youtube.com/watch?v=H21L8QByUlw
גיאומטריה שיעורים,ch-60-geometry-zain,,נלמד על חוצה זווית במשולש שהוא קטע היוצא מקודקוד המשולש וחוצה את הזווית של אותו קודקוד. וכן נלמד על כך ש- 3 חוצי הזוויות נפגשים בנקודה אחת.,1290,כיתה-ז-גיאומטריה-שיעור-12-חוצה-זווית-במ,כיתה ז - גיאומטריה - שיעור 12 - חוצה זווית במשולש,http://www.youtube.com/watch?v=qhllLPoWZtg
אלגברה שיעורים,ch-40-algebra-zain,,"גרף הפונקציה y = f(x) הוא שרטוט של הפונקציה על מערכת הצירים  בעזרת סימון הנקודות (x;y). מתקבלת עקומה שהיא גרף הפונקציה, אם כל ישר המקביל לציר ה-y  חותך את העקומה בנקודה אחת בלבד.",1292,כיתה-ז-שיעור-49-גרף-של-פונקציה,כיתה ז - שיעור 49 - גרף של פונקציה,http://www.youtube.com/watch?v=6HcWscbBgEQ
אלגברה שיעורים,ch-40-algebra-zain,,"2 פונקציות חותכות זו את זו ואת מערכת הצירים בנקודות מסויימות הנקראות נקודות החיתוך של הגרף. בנקודות החיתוך של הגרף עם ציר ה-x, שיעור ה-y שלהן הוא 0. בנקודות החיתוך של הגרף עם ציר ה-y, שיעור ה-x שלהן הוא 0.",1295,כיתה-ז-שיעור-50-גרף-של-2-פונקציות,כיתה ז - שיעור 50 - גרף של 2 פונקציות,http://www.youtube.com/watch?v=KC2wYqHqpj4
אלגברה שיעורים,ch-40-algebra-zain,,עליה וירידה של פונקציה העליה והירידה של גרף הפונקציה  היא משמאל לימין. פונקציה עולה - אם הגדלת ערכי ה- x גורמת להגדלת ערכי ה-y . פונקציה יורדת - אם הגדלת ערכי ה- x גורמת להקטנת ערכי ה-y . פונקציה קבועה - אם הגדלת ערכי ה- x לא גורמת להקטנת או להגדלת ערכי ה-y ; הם נשארים ללא שינוי בגודלם.,1297,כיתה-ז-שיעור-51-עליה-וירידה-של-פונקציה,כיתה ז - שיעור 51 - עליה וירידה של פונקציה,http://www.youtube.com/watch?v=VfqQYiTg5oo
